Time      Ax          Ay          Az          Wx          Wy          Wz          Yaw_Smooth  Roll_Smooth Pitch_SmoothAx_Smooth   Ay_Smooth   Az_Smooth   Wx_Smooth   Wy_Smooth   Wz_Smooth   Yaw         Roll        Pitch       
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
1.4250     -0.006198    9.808153     0.003302     0.000720     0.001753     -0.002204    -0.292168    0.000086     0.000011     -0.030604    9.663419     -0.025340    0.000376     -0.000270    -0.000536    1.255033     -0.000337    -0.000632   
1.4340     0.021079     9.825235     -0.095591    0.002586     0.001064     0.000393     -0.292168    0.000086     0.000011     -0.029571    9.667828     -0.025806    0.000387     -0.000278    -0.000507    -0.151041    0.009729     0.002149    
1.4400     0.003314     9.774206     -0.050022    0.000754     -0.000552    0.001084     -0.292168    0.000086     0.000011     -0.028569    9.671994     -0.026258    0.000399     -0.000287    -0.000459    -0.963149    0.005118     0.000338    
1.4460     -0.089226    9.804627     -0.040630    0.000766     -0.002000    0.002101     -0.292168    0.000086     0.000011     -0.027598    9.675483     -0.026695    0.000409     -0.000295    -0.000412    -1.221220    0.004144     -0.009097   
1.6650     0.078833     9.786545     0.043960     -0.004292    -0.000559    0.001125     -0.292168    0.000086     0.000011     -0.026656    9.678490     -0.026519    0.000403     -0.000308    -0.000366    -2.885238    -0.004492    0.008038    
1.6710     -0.019484    9.746809     -0.020899    0.000204     -0.000917    -0.003629    -0.292168    0.000086     0.000011     -0.023930    9.681738     -0.024968    0.000397     -0.000321    -0.000321    1.514651     0.002144     -0.001986   
1.6770     0.062850     9.755803     0.024410     -0.000257    -0.000726    -0.000113    -0.292168    0.000086     0.000011     -0.021287    9.684886     -0.023464    0.000377     -0.000333    -0.000314    2.725923     -0.002502    0.006408    
1.6860     0.069204     9.785102     0.077476     0.003185     0.001001     0.001229     -0.292168    0.000086     0.000011     -0.018724    9.687939     -0.022478    0.000372     -0.000351    -0.000308    -0.368366    -0.007918    0.007056    
1.6920     -0.062456    9.788583     0.008888     -0.000954    -0.001324    -0.000246    -0.292168    0.000086     0.000011     -0.016239    9.691004     -0.021050    0.000385     -0.000362    -0.000289    2.889063     -0.000908    -0.006368   
1.9410     0.084405     9.795034     0.006634     0.000795     -0.003843    0.001561     -0.292168    0.000086     0.000011     -0.015044    9.693976     -0.019970    0.000397     -0.000358    -0.000256    -1.099815    -0.000677    0.008606    
1.9590     -0.049237    9.823815     0.035843     0.001076     -0.000211    0.000333     -0.292168    0.000086     0.000011     -0.013885    9.696858     -0.018922    0.000397     -0.000353    -0.000230    -0.300293    -0.003649    -0.005020   
1.9740     0.023009     9.764545     0.014414     0.000402     0.002202     0.000773     -0.292168    0.000086     0.000011     -0.012761    9.699848     -0.017907    0.000398     -0.000349    -0.000199    -1.091358    -0.001476    0.002346    
1.9830     0.036993     9.762048     0.026847     0.000200     0.000327     0.000618     -0.292168    0.000086     0.000011     -0.011672    9.702984     -0.016558    0.000392     -0.000341    -0.000174    -1.257733    -0.002750    0.003772    
2.2350     -0.009115    9.817948     -0.014116    -0.002206    -0.000976    0.001751     -0.292168    0.000086     0.000011     -0.010189    9.706023     -0.015251    0.000357     -0.000332    -0.000150    -2.470770    0.001438     -0.000929   
2.2410     0.060115     9.802786     0.026371     -0.000894    -0.000076    -0.000658    -0.292168    0.000086     0.000011     -0.008752    9.709242     -0.013983    0.000319     -0.000325    -0.000133    2.506872     -0.002690    0.006129    
2.2500     0.049692     9.811692     0.041368     -0.000755    -0.002073    0.000427     -0.292168    0.000086     0.000011     -0.007577    9.712553     -0.012988    0.000282     -0.000344    -0.000116    -2.627458    -0.004216    0.005066    
2.2590     0.029842     9.853290     0.018672     -0.001556    0.002071     -0.003137    -0.292168    0.000086     0.000011     -0.005832    9.715573     -0.011790    0.000250     -0.000345    -0.000099    2.031273     -0.001895    0.003042    
2.2680     0.015478     9.841524     -0.003571    -0.000501    -0.000952    0.000804     -0.292168    0.000086     0.000011     -0.004746    9.718501     -0.010862    0.000219     -0.000347    -0.000080    -2.127887    0.000363     0.001578    
2.2710     0.076782     9.658910     0.032811     0.001314     -0.000396    0.000512     -0.292168    0.000086     0.000011     -0.004130    9.721149     -0.010640    0.000197     -0.000339    -0.000060    -0.371769    -0.003397    0.007828    
2.5351     -0.026443    9.725102     -0.039498    -0.002147    0.000453     0.002639     -0.292168    0.000086     0.000011     -0.004600    9.723716     -0.010528    0.000176     -0.000341    -0.000041    -2.253738    0.004061     -0.002696   
2.5411     -0.028023    9.805438     -0.030620    0.001043     -0.000088    0.000576     -0.292168    0.000086     0.000011     -0.005056    9.726205     -0.010419    0.000144     -0.000333    -0.000022    -0.504807    0.003123     -0.002857   
2.5501     -0.019575    9.845421     -0.006963    -0.000869    -0.001421    -0.000856    -0.292168    0.000086     0.000011     -0.005499    9.729131     -0.010314    0.000113     -0.000326    -0.000004    2.363914     0.000707     -0.001996   
2.5561     0.041984     9.822276     -0.001892    -0.001204    0.001288     0.001201     -0.292168    0.000086     0.000011     -0.005927    9.731968     -0.010057    0.000100     -0.000332    -0.000030    -2.357398    0.000193     0.004280    
2.5591     -0.004375    9.857311     0.031606     -0.000328    -0.001200    -0.001864    -0.292168    0.000086     0.000011     -0.005880    9.734719     -0.009809    0.000087     -0.000358    -0.000055    1.744906     -0.003206    -0.000446   
2.5651     -0.034919    9.770880     0.020285     0.001784     -0.000536    -0.002632    -0.292168    0.000086     0.000011     -0.004422    9.735950     -0.009567    0.000139     -0.000384    -0.000072    0.975076     -0.002076    -0.003560   
2.8261     0.061174     9.762910     -0.013000    0.004195     -0.002287    -0.000618    -0.292168    0.000086     0.000011     -0.004421    9.737143     -0.008658    0.000189     -0.000412    -0.000089    0.146387     0.001332     0.006237    
2.8291     0.091876     9.775128     -0.042675    0.002411     -0.002660    0.000199     -0.292168    0.000086     0.000011     -0.004705    9.738300     -0.008120    0.000237     -0.000440    -0.000085    -0.082290    0.004366     0.009367    
2.8441     -0.013758    9.832075     0.024451     -0.001366    -0.001310    0.000044     -0.292168    0.000086     0.000011     -0.004468    9.739443     -0.008135    0.000189     -0.000466    -0.000081    -3.109354    -0.002487    -0.001403   
2.8501     -0.042175    9.775811     0.009004     -0.003268    0.000697     0.001412     -0.292168    0.000086     0.000011     -0.004717    9.740998     -0.007907    0.000141     -0.000489    -0.000077    -2.733818    -0.000921    -0.004300   
3.1021     0.003096     9.790510     -0.008598    -0.002915    0.000576     -0.000178    -0.292168    0.000086     0.000011     -0.004959    9.742506     -0.007686    0.000095     -0.000512    -0.000080    3.080696     0.000878     0.000316    
3.1081     -0.012651    9.793744     -0.000647    -0.000852    -0.001231    -0.000674    -0.292168    0.000086     0.000011     -0.005193    9.743969     -0.007471    0.000040     -0.000498    -0.000083    2.472226     0.000066     -0.001290   
