time              lon               lat               alt               heading           pitch             roll              vn                vh                ve                
443.01945088      -122.13945549     47.64366536       274.10645894      94.14542935       -0.25098658       0.00622902        0.00884299        0.06601108        2.93741754        
443.02545101      -122.13945526     47.64366536       274.10685509      94.14519508       -0.25259318       0.00581078        0.00866806        0.06603782        2.93716583        
443.02845107      -122.13945514     47.64366536       274.10705327      94.14518508       -0.25216650       0.00557263        0.00858831        0.06608215        2.93709784        
443.03445120      -122.13945490     47.64366536       274.10744923      94.14550933       -0.25199884       0.00570508        0.00843728        0.06590261        2.93736529        
443.04345139      -122.13945455     47.64366536       274.10804042      94.14580068       -0.25312171       0.00658111        0.00841131        0.06547157        2.93724969        
443.16045389      -122.13944995     47.64366536       274.10604398      94.14109839       -0.26673622       0.01864464        0.00958120        0.05955530        2.93236920        
443.16645402      -122.13944971     47.64366536       274.10640333      94.14080588       -0.26656629       0.01910477        0.00970303        0.05944033        2.93222314        
443.18745446      -122.13944886     47.64366534       274.09849101      94.14081845       -0.26769754       0.01992516        0.00926669        0.05884872        2.93340251        
443.28045645      -122.13944522     47.64366535       274.10406850      94.13791771       -0.28304448       0.02902571        0.00911238        0.06032654        2.93039353        
443.28645658      -122.13944499     47.64366535       274.10443086      94.13766234       -0.28240996       0.02964360        0.00932888        0.06045865        2.93028556        
443.29245670      -122.13944475     47.64366535       274.10479327      94.13789820       -0.28250788       0.02958235        0.00938981        0.06034068        2.93050330        
443.40045901      -122.13944051     47.64366535       274.10209031      94.14374360       -0.27826456       0.03397315        0.00905416        0.05791696        2.93637505        
443.40645914      -122.13944027     47.64366535       274.10244041      94.14351569       -0.27922004       0.03397591        0.00909114        0.05802124        2.93625052        
443.42145946      -122.13943969     47.64366535       274.10331396      94.14260401       -0.28011282       0.03558586        0.00917425        0.05844983        2.93529348        
443.43045965      -122.13943933     47.64366535       274.10384042      94.14223122       -0.27952191       0.03502282        0.00896566        0.05853825        2.93524226        
443.54446208      -122.13943485     47.64366535       274.10142444      94.13504990       -0.28794211       0.03646895        0.00620806        0.05725554        2.93294078        
443.55046221      -122.13943461     47.64366535       274.10177013      94.13463670       -0.28808891       0.03570738        0.00626875        0.05721427        2.93275555        
443.56246246      -122.13943414     47.64366535       274.10245556      94.13463810       -0.28985097       0.03402342        0.00604918        0.05702482        2.93222308        
443.56846259      -122.13943391     47.64366535       274.10279756      94.13483961       -0.28903763       0.03366545        0.00587502        0.05697223        2.93212869        
443.57446272      -122.13943367     47.64366535       274.10313904      94.13466290       -0.28953961       0.03329317        0.00588205        0.05685238        2.93200907        
443.69146522      -122.13942907     47.64366534       274.10088616      94.12448375       -0.28762364       0.02350528        0.00442131        0.05560322        2.92809202        
443.69446528      -122.13942895     47.64366534       274.10105418      94.12469080       -0.28796324       0.02372437        0.00435000        0.05567414        2.92799738        
443.70046541      -122.13942872     47.64366534       274.10138817      94.12555058       -0.28864649       0.02374020        0.00428406        0.05565457        2.92768678        
443.70646554      -122.13942849     47.64366534       274.10172202      94.12537663       -0.28941371       0.02350345        0.00417016        0.05562760        2.92741718        
443.71246566      -122.13942825     47.64366534       274.10205588      94.12534233       -0.28918097       0.02424433        0.00433046        0.05565734        2.92734694        
443.71846579      -122.13942802     47.64366535       274.10239035      94.12607299       -0.28936887       0.02468983        0.00469533        0.05583199        2.92734580        
443.80846771      -122.13942447     47.64366534       274.09840763      94.13260234       -0.29002304       0.01989728        0.00592580        0.05807351        2.92769446        
443.81446784      -122.13942424     47.64366534       274.09875836      94.13272409       -0.28979330       0.02006080        0.00581783        0.05806749        2.92792064        
443.82946816      -122.13942361     47.64366533       274.09069912      94.13300737       -0.28988689       0.02050914        0.00551137        0.05721906        2.92979119        
443.83546829      -122.13942338     47.64366533       274.09104475      94.13247614       -0.28951684       0.02094559        0.00561137        0.05724111        2.93000161        
443.93147034      -122.13941962     47.64366534       274.09644495      94.13250931       -0.29366704       0.03519277        0.00748782        0.05526055        2.93071606        
443.93747046      -122.13941939     47.64366534       274.09677662      94.13252155       -0.29376161       0.03558363        0.00745265        0.05529623        2.93086079        
443.95247078      -122.13941880     47.64366534       274.09760754      94.13260479       -0.29420717       0.03488222        0.00741253        0.05549075        2.93092120        
443.95847091      -122.13941853     47.64366532       274.08932775      94.13361400       -0.29533510       0.03528290        0.00725404        0.05452622        2.93172765        
444.05147290      -122.13941489     47.64366533       274.09437186      94.13053425       -0.29554292       0.02276253        0.00524406        0.05323286        2.93323488        
444.05747302      -122.13941466     47.64366533       274.09469160      94.12997229       -0.29602483       0.02255444        0.00508323        0.05334825        2.93324054        
444.07547341      -122.13941396     47.64366533       274.09565648      94.12969246       -0.29522151       0.01976435        0.00422440        0.05385893        2.93322435        
444.17147546      -122.13941017     47.64366533       274.09226900      94.13126867       -0.29406408       0.01970509        -0.00018712       0.05366151        2.93535689        
444.17747558      -122.13940994     47.64366533       274.09259238      94.13124450       -0.29356344       0.01935862        -0.00022567       0.05341830        2.93529911        
444.18047565      -122.13940982     47.64366533       274.09275230      94.13135698       -0.29262811       0.01909517        -0.00035090       0.05319462        2.93545517        
444.18647578      -122.13940959     47.64366533       274.09307111      94.13165375       -0.29159704       0.01954077        -0.00040180       0.05307184        2.93609270        
