timestamp_ns	x	y	z	qw	qx	qy	qz	vx	vy	vz	roll	pitch	yaw
00:00:00.330007040	0.0	1.6649638414382935	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	-0.05307745561003685	0.0	0.0	0.0	-0.0
00:00:00.615013120	0.0	1.655871033668518	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	-0.01542665995657444	0.0	0.0	0.0	-0.0
00:00:00.894019072	0.0	1.6544365882873535	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.0028092919383198023	0.0	0.0	0.0	-0.0
00:00:01.158024704	0.0	1.656354546546936	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.010417335666716099	0.0	0.0	0.0	-0.0
00:00:01.443030784	0.0	1.6597874164581299	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.013017166405916214	0.0	0.0	0.0	-0.0
00:00:01.695036160	0.0	1.6630489826202393	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.01294153556227684	0.0	0.0	0.0	-0.0
00:00:01.986042368	0.0	1.6666769981384277	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.011599761433899403	0.0	0.0	0.0	-0.0
00:00:02.271048448	0.0	1.669708013534546	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.009868587367236614	0.0	0.0	0.0	-0.0
00:00:02.562054656	0.0	1.6723394393920898	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.008052146062254906	0.0	0.0	0.0	-0.0
00:00:02.853060864	0.0	1.6744232177734375	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.006453256122767925	0.0	0.0	0.0	-0.0
00:00:03.132066816	0.0	1.6760343313217163	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.005135547835379839	0.0	0.0	0.0	-0.0
00:00:03.393072384	0.0	1.6772493124008179	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.004101347643882036	0.0	0.0	0.0	-0.0
00:00:03.669078272	0.0	1.678255319595337	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.003220485057681799	0.0	0.0	0.0	-0.0
00:00:03.927083776	0.0	1.678990125656128	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.0025643240660429	0.0	0.0	0.0	-0.0
00:00:04.185089280	0.0	1.6345021724700928	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	-0.1176367700099945	0.0	0.0	0.0	-0.0
00:00:04.437094656	0.0	1.6230292320251465	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	-0.01769351214170456	0.0	0.0	0.0	-0.0
00:00:04.671099648	0.0	1.620904564857483	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	-0.00237538805231452	0.0	0.0	0.0	-0.0
00:00:04.890104320	0.0	1.621261477470398	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.004840648267418146	0.0	0.0	0.0	-0.0
00:00:05.115109120	0.0	1.6228053569793701	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.008385860361158848	0.0	0.0	0.0	-0.0
00:00:05.316113408	0.0	1.6246352195739746	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.009588617831468582	0.0	0.0	0.0	-0.0
00:00:05.523117824	0.0	1.6266181468963623	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.0097111277282238	0.0	0.0	0.0	-0.0
00:00:05.754122752	0.0	1.6288037300109863	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.009121091105043888	0.0	0.0	0.0	-0.0
00:00:05.982127616	0.0	1.630804419517517	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.008166147395968437	0.0	0.0	0.0	-0.0
00:00:06.198132224	0.0	1.6324607133865356	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.007163704372942448	0.0	0.0	0.0	-0.0
00:00:06.390136320	0.0	1.6337507963180542	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.006278689019382	0.0	0.0	0.0	-0.0
00:00:06.651141888	0.0	1.635240912437439	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.005162385758012533	0.0	0.0	0.0	-0.0
00:00:06.927147776	0.0	1.6365201473236084	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.004135872237384319	0.0	0.0	0.0	-0.0
00:00:07.155152640	0.0	1.6373685598373413	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.0034246197901666164	0.0	0.0	0.0	-0.0
00:00:07.464159232	0.0	1.638305425643921	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.002613781951367855	0.0	0.0	0.0	-0.0
00:00:07.674163712	0.0	1.6388063430786133	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.002169972052797675	0.0	0.0	0.0	-0.0
00:00:07.872167936	0.0	1.639200210571289	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.001816555391997099	0.0	0.0	0.0	-0.0
00:00:08.073172224	0.0	1.6395341157913208	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.0015138265443965793	0.0	0.0	0.0	-0.0
00:00:08.265176320	0.0	1.639800786972046	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.0012702466920018196	0.0	0.0	0.0	-0.0
00:00:08.454180352	0.0	1.6400212049484253	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.0010677578393369913	0.0	0.0	0.0	-0.0
00:00:08.637184256	0.0	1.6402009725570679	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.0009017133852466941	0.0	0.0	0.0	-0.0
00:00:08.829188352	0.0	1.640357255935669	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.0007568252040073276	0.0	0.0	0.0	-0.0
00:00:09.009192192	0.0	1.6404844522476196	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.0006384277949109674	0.0	0.0	0.0	-0.0
00:00:09.204196352	0.0	1.6405985355377197	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.0005322684301063418	0.0	0.0	0.0	-0.0
00:00:09.387200256	0.0	1.6406879425048828	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.0004484244273044169	0.0	0.0	0.0	-0.0
00:00:09.570204160	0.0	1.640763759613037	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.00037791437353007495	0.0	0.0	0.0	-0.0
00:00:09.762208256	0.0	1.6408286094665527	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.000316525372909382	0.0	0.0	0.0	-0.0
00:00:09.948212224	0.0	1.6408838033676147	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.00026513307238928974	0.0	0.0	0.0	-0.0
00:00:10.140216320	0.0	1.640929937362671	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.00022190627350937575	0.0	0.0	0.0	-0.0
00:00:10.353220864	0.0	1.640973448753357	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.00018129186355508864	0.0	0.0	0.0	-0.0
00:00:10.536224768	0.0	1.641003131866455	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.00015272256860043854	0.0	0.0	0.0	-0.0
00:00:10.722228736	0.0	1.6410290002822876	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.0001275207323487848	0.0	0.0	0.0	-0.0
00:00:10.914232832	0.0	1.6410518884658813	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	0.00010740304423961788	0.0	0.0	0.0	-0.0
00:00:11.097236736	0.0	1.6410692930221558	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	8.953271753853187e-05	0.0	0.0	0.0	-0.0
00:00:11.286240768	0.0	1.64108407497406	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	7.726160401944071e-05	0.0	0.0	0.0	-0.0
00:00:11.484244992	0.0	1.6411000490188599	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	6.209351704455912e-05	0.0	0.0	0.0	-0.0
00:00:11.679249152	0.0	1.6411089897155762	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	5.2022496674908325e-05	0.0	0.0	0.0	-0.0
00:00:11.859252992	0.0	1.6411161422729492	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	4.6871147787896916e-05	0.0	0.0	0.0	-0.0
00:00:12.048257024	0.0	1.6411235332489014	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	4.0592476580059156e-05	0.0	0.0	0.0	-0.0
00:00:12.237261056	0.0	1.6411311626434326	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	3.3206597436219454e-05	0.0	0.0	0.0	-0.0
00:00:12.417264896	0.0	1.6411383152008057	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	2.5586130504962057e-05	0.0	0.0	0.0	-0.0
00:00:12.624269312	0.0	1.6411433219909668	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.8008560800808482e-05	0.0	0.0	0.0	-0.0
00:00:12.843273984	0.0	1.641144871711731	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	2.0071429389645346e-05	0.0	0.0	0.0	-0.0
00:00:13.026277888	0.0	1.6411454677581787	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.920022077683825e-05	0.0	0.0	0.0	-0.0
00:00:13.221282048	0.0	1.6411471366882324	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.8904094758909196e-05	0.0	0.0	0.0	-0.0
00:00:13.419286272	0.0	1.6411473751068115	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.99183305085171e-05	0.0	0.0	0.0	-0.0
00:00:13.614290432	0.0	1.641148567199707	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.8964161426993087e-05	0.0	0.0	0.0	-0.0
00:00:13.833295104	0.0	1.6411494016647339	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.9934035663027316e-05	0.0	0.0	0.0	-0.0
00:00:14.034299392	0.0	1.6411497592926025	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.914009226311464e-05	0.0	0.0	0.0	-0.0
00:00:14.223303424	0.0	1.6411505937576294	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.9876812075381167e-05	0.0	0.0	0.0	-0.0
00:00:14.415307520	0.0	1.6411505937576294	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.9108612832496874e-05	0.0	0.0	0.0	-0.0
00:00:14.607311616	0.0	1.6411505937576294	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.9573568351916037e-05	0.0	0.0	0.0	-0.0
00:00:14.907318016	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.8978484149556607e-05	0.0	0.0	0.0	-0.0
00:00:15.117322496	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.9459175746305846e-05	0.0	0.0	0.0	-0.0
00:00:15.330327040	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.956933192559518e-05	0.0	0.0	0.0	-0.0
00:00:15.516331008	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.956933192559518e-05	0.0	0.0	0.0	-0.0
00:00:15.711335168	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.956933192559518e-05	0.0	0.0	0.0	-0.0
00:00:15.885338880	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.956933192559518e-05	0.0	0.0	0.0	-0.0
00:00:16.086343168	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.956933192559518e-05	0.0	0.0	0.0	-0.0
00:00:16.317348096	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.956933192559518e-05	0.0	0.0	0.0	-0.0
00:00:16.530352640	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.956933192559518e-05	0.0	0.0	0.0	-0.0
00:00:16.725356800	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.956933192559518e-05	0.0	0.0	0.0	-0.0
00:00:16.902360576	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.956933192559518e-05	0.0	0.0	0.0	-0.0
00:00:17.088364544	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.956933192559518e-05	0.0	0.0	0.0	-0.0
00:00:17.286368768	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.956933192559518e-05	0.0	0.0	0.0	-0.0
00:00:17.490373120	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.956933192559518e-05	0.0	0.0	0.0	-0.0
00:00:17.685377280	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.956933192559518e-05	0.0	0.0	0.0	-0.0
00:00:17.958383104	0.0	1.6411514282226562	0.0	0.9999998774346477	0.0	0.0	0.0	0.0	1.956933192559518e-05	0.0	0.0	0.0	-0.0
