#timestamp [ns]	latitude [deg]	longitude [deg]	altitude [m]	v_x [m s^-1]	v_y [m s^-1]	v_z [m s^-1]
00:06:20.366114304	47.64261523937302	-122.14016499960832	273.2602844238281	2.9500651359558105	-0.0030123444739729166	-5.800752234108586e-08
00:06:20.450116096	47.64261746805273	-122.14016499960839	273.2598571777344	2.9500651359558105	-0.0030123444739729166	-8.666548012570274e-08
00:06:20.618119680	47.642621925480775	-122.14016499960869	273.2590026855469	2.9500651359558105	-0.003012283705174923	-1.792248127685525e-07
00:06:20.765122816	47.642625825670265	-122.1401649996091	273.2582702636719	2.9500651359558105	-0.0030121179297566414	-2.4016051725084253e-07
00:06:20.765122816	47.642625825670265	-122.1401649996091	273.2582702636719	2.9500651359558105	-0.0030121179297566414	-2.4016051725084253e-07
00:06:20.912125952	47.642629725859756	-122.14016499960961	273.2575378417969	2.9500651359558105	-0.0030123803298920393	-2.728232004756137e-07
00:06:21.017128192	47.642632511709394	-122.14016499961	273.25701904296875	2.9500651359558105	-0.0030124180484563112	-2.7727989504455763e-07
00:06:21.164131328	47.642636411898884	-122.14016499961052	273.2562561035156	2.9500651359558105	-0.003012384520843625	-2.529934590711491e-07
00:06:21.206132224	47.64263752623874	-122.14016499961065	273.25604248046875	2.9500651359558105	-0.003012384520843625	-2.4224803496508684e-07
00:06:21.311134464	47.642640312088375	-122.14016499961099	273.2555236816406	2.9500651359558105	-0.0030123817268759012	-2.1386291848557448e-07
00:06:21.458137600	47.64264421227785	-122.14016499961136	273.2547912597656	2.9500651359558105	-0.0030123733449727297	-1.6754425757881108e-07
00:06:21.584140288	47.642647555297415	-122.14016499961159	273.254150390625	2.9500651359558105	-0.0030122026801109314	-1.1526596921385135e-07
00:06:21.731143424	47.6426514554869	-122.14016499961177	273.25341796875	2.9500651359558105	-0.0030122841708362103	-6.83022491898555e-08
00:06:21.752143872	47.64265201265682	-122.1401649996118	273.2533264160156	2.9500651359558105	-0.003012303728610277	-6.357274173751648e-08
00:06:21.878146560	47.642655355676375	-122.14016499961187	273.252685546875	2.9500651359558105	-0.003012347035109997	-3.690161065605935e-08
00:06:22.025149696	47.642659255865844	-122.1401649996119	273.251953125	2.9500651359558105	-0.003012344241142273	8.706027010418893e-09
00:06:22.130151936	47.64266204171548	-122.14016499961187	273.25140380859375	2.9500651359558105	-0.003012344241142273	2.6240336126193142e-08
00:06:22.256154624	47.642665384735025	-122.14016499961183	273.25079345703125	2.9500651359558105	-0.003012344241142273	3.4174508556361616e-08
00:06:22.403157760	47.642669284924494	-122.14016499961174	273.2500305175781	2.9500651359558105	-0.003012341447174549	3.5898711558957075e-08
00:06:22.403157760	47.642669284924494	-122.14016499961174	273.2500305175781	2.9500651359558105	-0.003012341447174549	3.5898711558957075e-08
00:06:22.529160448	47.64267262794405	-122.1401649996117	273.2494201660156	2.9500651359558105	-0.0030120727606117725	3.581490659598785e-08
00:06:22.634162688	47.64267541379367	-122.14016499961164	273.2488708496094	2.9500651359558105	-0.0030121624004095793	3.844515106266044e-08
00:06:22.760165376	47.64267875681321	-122.14016499961157	273.2482604980469	2.9500651359558105	-0.003012329339981079	4.087664251528622e-08
00:06:22.886168064	47.64268209983277	-122.14016499961151	273.24761962890625	2.9500651359558105	-0.003012316767126322	5.012543979887596e-08
00:06:23.033171200	47.64268600002222	-122.14016499961139	273.24688720703125	2.9500651359558105	-0.0030123251490294933	5.7790643381849804e-08
00:06:23.054171648	47.64268655719215	-122.14016499961139	273.24676513671875	2.9500651359558105	-0.0030123251490294933	5.820417925406218e-08
00:06:23.180174336	47.642689900211685	-122.14016499961129	273.2461242675781	2.9500651359558105	-0.0030123251490294933	5.828123050832801e-08
00:06:23.306177024	47.64269324323122	-122.14016499961119	273.2455139160156	2.9500651359558105	-0.0030123251490294933	5.4236860336231985e-08
00:06:23.453180160	47.64269714342068	-122.14016499961109	273.2447509765625	2.9500651359558105	-0.0030122005846351385	4.430940947486306e-08
00:06:23.495181056	47.64269825776054	-122.14016499961106	273.24456787109375	2.9500651359558105	-0.0030121144372969866	4.044298052008344e-08
00:06:23.621183744	47.64270160078007	-122.140164999611	273.2439270019531	2.9500651359558105	-0.0030122806783765554	2.6099295169501602e-08
00:06:23.726185984	47.64270438662968	-122.14016499961099	273.243408203125	2.9500651359558105	-0.003012380562722683	1.1001593414050603e-08
00:06:23.831188224	47.6427071724793	-122.14016499961099	273.24285888671875	2.9500651359558105	-0.003012380562722683	-6.954862463715017e-09
