#timestamp [ns]	w_RS_S_x [rad s^-1]	w_RS_S_y [rad s^-1]	w_RS_S_z [rad s^-1]	a_RS_S_x [m s^-2]	a_RS_S_y [m s^-2]	a_RS_S_z [m s^-2]
00:00:03.912083456	0.000973204485187851	0.0004079115123267576	-0.0013657606905326247	-0.0017040460370481014	9.788590431213379	0.050758279860019684
00:00:03.918083584	0.0011845105179125294	-0.0005545647628360138	-7.731301593594253e-05	0.018856361508369446	9.844661712646484	0.0029328656382858753
00:00:03.924083712	0.0032098691296303496	0.0012836718186981335	0.0002597904240246862	0.034780215471982956	9.774842262268066	0.08108717203140259
00:00:03.927083776	-0.0005557820698706581	0.0015518461540586605	-0.004184908699244261	0.015095784328877926	9.918251037597656	0.0059755644761025906
00:00:04.158088704	-0.0024169318060850873	0.003273431323493208	-0.0015917085111141205	-0.08380695432424545	12.137502670288086	0.05909378081560135
00:00:04.161088768	0.00013477134750046222	0.0020279252156860487	0.0018127671210095286	-0.08182694762945175	12.116175651550293	0.036161549389362335
00:00:04.182089216	0.001762264858978413	-0.0007172423694037542	-0.00092928676167503	0.01661635749042034	11.322332382202148	-0.012859356589615345
00:00:04.188089344	-0.0015493541871657744	0.0012497611996031657	-0.0019323132000863552	0.04139106348156929	11.13553524017334	-0.012399813160300255
00:00:04.407094016	-0.0010024820370128527	-0.0020354915223770483	8.379261998925358e-05	0.036807507276535034	9.995569229125977	-0.03592555969953537
00:00:04.413094144	-0.00012668412849252658	-0.0012433977145456419	0.0005620596348308027	0.01063294056802988	9.964815139770508	-0.04569074511528015
00:00:04.419094272	-0.004011843834025241	-0.0014387636957444892	-1.6873413187568076e-05	-0.017236491665244102	9.867761611938477	-0.043314311653375626
00:00:04.428094464	-0.0017153066731518283	-0.0010618028510116682	0.002015485428273678	-0.04480130225419998	9.837974548339844	-0.04073667526245117
00:00:04.434094592	-0.002664352549192883	-0.0002364298898947135	-3.801011189352721e-05	0.01771543174982071	9.918417930603027	0.08713508397340775
00:00:04.440094720	-0.0016435019354796186	-0.0015754378447063908	0.0016938571352511644	-0.01673647202551365	9.986023902893066	-0.0135146863758564
00:00:04.641099008	3.532571706999212e-06	-0.0009515136526652322	-0.0012694727629423141	0.024897869676351547	9.819245338439941	-0.04040245711803436
00:00:04.647099136	0.002599109647842668	-0.0008113814447761223	0.0032833570148795843	0.037523094564676285	9.837644577026367	0.04585100710391998
00:00:04.650099200	0.0015275041657039747	0.0009626016207284584	-0.0005311874556355178	-0.03254428878426552	9.786276817321777	0.060113731771707535
00:00:04.656099328	0.0021421513371640668	0.000498320407957147	0.0005780957289971411	0.05123117193579674	9.867559432983398	0.06749847531318665
00:00:04.662099456	-0.000408199572422929	-0.0019131916388624058	-0.0025355725083500147	0.006201849784702063	9.808679580688477	0.017701666802167892
00:00:04.668099584	-0.00031712949597222345	0.000931047073124285	-0.0003258067590650171	0.05514766648411751	9.80388069152832	-0.04920370131731033
00:00:04.674099712	0.00335902626072111	-0.0017706222180031881	0.0003167011891491711	-0.025470132008194923	9.860235214233398	-0.024912221357226372
00:00:04.860103680	-0.00029575340188985305	0.0004993422143406525	-0.0004706015170086175	0.03557612746953964	9.837181091308594	0.004454236477613449
00:00:04.869103872	-0.00041047866428216534	0.0019495477853588119	0.0018596500158309937	-0.012121363542973995	9.86307144165039	0.02411152422428131
00:00:04.878104064	-0.0019093342273956313	0.00039193735111163106	-0.003818763419985771	-0.08827923983335495	9.888230323791504	0.03907168284058571
00:00:05.073108224	-3.642691475052002e-05	-0.000987666314443265	0.00024155247956514359	0.04385622963309288	9.7710599899292	-0.018382515758275986
00:00:05.088108544	0.0024655358717316613	0.001416471549334313	2.9280728995217942e-05	-0.022990459576249123	9.76605224609375	-0.01670181006193161
00:00:05.094108672	-0.0008588183703361227	-0.0003020545164809272	0.002165782731026411	0.040848053991794586	9.815180778503418	-0.0011644626501947641
00:00:05.100108800	0.0012430858184123263	-0.0009310852084063635	-0.00018446557805873454	0.03323255106806755	9.864331245422363	-0.021542120724916458
00:00:05.112109056	0.002818182561593674	0.0031676668394602196	-0.0002494779764674604	0.05302409827709198	9.923712730407715	0.03095577470958233
00:00:05.121109248	0.001373056773143433	-0.0029233963042252405	0.0005823830142617226	0.017911670729517937	9.740367889404297	0.024049684405326843
00:00:05.283112704	0.0005208136714534686	0.0031587049551553385	0.002537678461521864	-0.0030637311283499002	9.788643836975098	0.07153187692165375
00:00:05.289112832	-0.0008299917829683198	0.004254294205481495	0.0003750131872948259	0.05558529496192932	9.81197738647461	0.023975994437932968
00:00:05.295112960	-0.0010526148983737603	0.0028058587294317143	-0.0018322094110772014	-0.047901444137096405	9.769301414489746	0.08018065243959427
00:00:05.301113088	-0.0031914657596027627	-0.0006308788479991898	0.001030476181767881	-0.05109553411602974	9.773229598999023	0.004582176450639963
00:00:05.307113216	-0.0009684470863541736	0.003827376402939047	0.00033502161386422813	-0.038893382996320724	9.855466842651367	-0.005228125490248203
00:00:05.313113344	-0.0006127068339375927	0.0008983128308563783	0.00025507539976388216	-0.07571879774332047	9.853473663330078	-0.030385933816432953
00:00:05.319113472	0.001352921928326212	-0.0033658001385383947	-0.00029651279328390956	0.06074285879731178	9.780384063720703	-0.03440224006772041
00:00:05.493117184	0.0017240401208871827	-0.002662097690602456	0.003285373793914914	-0.012721564620733261	9.832711219787598	0.014751057140529156
00:00:05.499117312	-0.0015630712881213203	-0.00023464547584175024	0.0015777962980791926	-0.06356098502874374	9.777851104736328	-0.051773570477962494
00:00:05.511117568	0.0007369422088848279	-0.0019703005719684703	0.000617969548329711	0.046336736530065536	9.816512107849121	0.05733688175678253
00:00:05.517117696	0.00013267989531213803	-0.0009345279587187514	-2.274316557304701e-06	0.04868162050843239	9.815033912658691	-0.01515396498143673
00:00:05.526117888	-0.001667006654617764	-0.0035400810930632694	-0.0024312962777912617	0.005542865954339504	9.832311630249023	0.016822602599859238
00:00:05.703121664	0.0030384559501433596	-0.00032146848852156553	-0.0013304154854267836	0.012232083827257156	9.803511619567871	-0.043569549918174744
00:00:05.712121856	0.001558852949226819	0.0003362813394296273	0.00016103674715850502	-0.00771335931494832	9.809420585632324	-0.05494414269924164
00:00:05.724122112	0.000608790942049198	-0.001463916157347773	0.0016114203026518226	0.05784592404961586	9.789435386657715	-0.036312002688646317
00:00:05.733122304	-1.8056053097281486e-05	-0.000818160134343122	0.00011243263725191355	0.040534280240535736	9.832433700561523	0.056836407631635666
00:00:05.748122624	0.00017766840725725902	-0.0010749907279141888	0.002270507626235485	0.01249336265027523	9.80632209777832	0.05384969711303711
00:00:05.757122816	-0.0002846023565618469	-0.0018510153796278581	0.001770645729266107	0.003972308710217476	9.802106857299805	-0.019423959776759148
00:00:05.952126976	-0.004343288499814846	-0.0005410364293248102	0.00363590638153255	0.004127197433263063	9.89619255065918	0.03374873474240303
00:00:05.961127168	0.0016251855846965537	0.001115133282753016	0.002348794136196375	0.029715552926063538	9.798717498779297	-0.06458564102649689
00:00:05.970127360	-7.178511471666011e-05	0.0006827514688729599	-0.0004207641177345067	0.046044521033763885	9.832306861877441	0.037174537777900696
00:00:05.979127552	-0.00022967685102430718	0.0002444869705022603	-8.82243512023706e-06	-0.06227520853281021	9.805717468261719	-0.03601142019033432
00:00:05.985127680	-0.00178724726750461	0.0008311427617690816	-0.00040212241583503783	0.015755027532577515	9.818920135498047	-0.03063846379518509
00:00:06.165131520	0.003498494377406858	0.00013567127726397585	0.0012908270582556725	0.0531020350754261	9.851531982421875	0.005474334117025137
00:00:06.171131648	0.00047724680886658294	-0.0014547818619512663	-0.0003367695026099682	-0.05317072942852974	9.776833534240723	0.07854262739419937
00:00:06.177131776	-0.000513648279895462	0.0007436292316078499	0.0006824743468314409	-0.01792905665934086	9.835494995117188	0.009492194280028343
00:00:06.183131904	0.0028708830792927966	0.0010247196140944317	0.0005197834689170122	-0.0185080673545599	9.768938064575195	-0.03202570974826813
00:00:06.189132032	-0.0014323966027697697	-0.0005594911100097642	-0.0002692138950806111	0.014835547655820847	9.826217651367188	-0.0255700945854187
00:00:06.195132160	-4.834682507153216e-05	0.001077863499546732	0.0008105963352136314	-0.01574235036969185	9.814553260803223	-0.027500541880726814
00:00:06.201132288	0.002726098507689856	0.0010174204316235438	0.0011633989633992314	-0.05012083798646927	9.777362823486328	-0.028608357533812523
00:00:06.369135872	0.00012333394230863465	-0.0017966590868063912	-0.0013265613233670592	-0.031549058854579926	9.84724235534668	-0.056495390832424164
00:00:06.372135936	-0.0001889351700194328	-0.0008058458962232516	0.001124932779930532	-0.0036598381120711565	9.818963050842285	-0.029346706345677376
00:00:06.384136192	3.07595761731119e-05	0.0014790947269893542	-0.0009949896484613419	-0.028329817578196526	9.790902137756348	-0.0043327705934643745
00:00:06.579140352	-0.000987857362208344	0.001593517600583221	-0.003747356589883566	-0.05100008100271225	9.819780349731445	-0.046883512288331985
00:00:06.603140864	0.0019285814920911417	-0.00019818413883789334	-0.00039570496301166713	0.026297740638256073	9.75053882598877	-0.03535373508930206
00:00:06.627141376	-0.0012389649785583988	0.0013324913988135114	0.0011947022285312414	0.019399544224143028	9.76400375366211	0.03133011981844902
00:00:06.645141760	-0.0014951102351298705	-0.0005146337835804269	0.0017806757241487503	0.04801572114229202	9.751062393188477	0.07959068566560745
00:00:06.654141952	0.00018750384303329898	0.00103561463302591	0.0011883480474352837	-0.04518955200910568	9.702064514160156	0.0071147745475173
00:00:06.822145536	0.002495042033540629	-0.0016271137911581144	5.27892516402062e-05	-0.0014273988781496882	9.873358726501465	0.0020363470539450645
00:00:06.873146624	0.001382566275122188	0.00020051114088979658	0.0005999744753353298	0.05187676101922989	9.824759483337402	-0.031412240117788315
00:00:06.918147584	-0.000614487871946223	0.004534932430858101	0.0012214999878779054	-0.017605027183890343	9.784605979919434	0.04625273868441582
00:00:06.924147712	-0.0019837513248896375	-0.00046903087522244904	-0.0008676352445036173	-0.001173276687040925	9.779618263244629	0.005317971110343933
00:00:06.930147840	-0.002326779082370378	0.002154032113055076	-0.0009503493783995509	-0.046389784663915634	9.799735069274902	-0.03381187841296196
00:00:07.098151424	0.0009055849365429805	0.0020954316668457644	-0.0011554892407730222	-0.04722210392355919	9.826629638671875	0.0030571899842470884
00:00:07.110151680	0.0019594651964032874	-0.0010420660301797733	0.0020365985110402107	0.013294667936861515	9.716296195983887	-0.007610759232193232
00:00:07.128152064	-0.004365575049025394	0.0019581521582103627	0.0012810741318389773	0.07543572038412094	9.81157112121582	0.015390985645353794
00:00:07.143152384	-0.000974108014208652	-0.0005607195826933429	0.0016886406810954213	-0.04280810058116913	9.850090026855469	-0.036856427788734436
00:00:07.155152640	-0.0016070694112679139	-0.0014232428557925567	-0.003131977980956435	-0.04815737158060074	9.817205429077148	0.04160938411951065
00:00:07.338156544	-0.0007500785435078813	-0.0004916135850117252	-0.002816016087308526	0.0780717134475708	9.804749488830566	-0.006632891483604908
00:00:07.422158336	-0.002111395137337424	0.0013718048529944673	-0.0011885444400832057	-0.01789652369916439	9.795182228088379	0.01510161254554987
00:00:07.446158848	-0.00011836858205442864	2.9245477805455373e-05	-0.0021562729962170124	-0.0695200115442276	9.776751518249512	-0.025942612439393997
00:00:07.455159040	-0.0007610151227092518	0.00018860277023756053	0.001579783041961491	-0.024033566936850548	9.816652297973633	-0.034233495593070984
00:00:07.467159296	2.8685962813868306e-05	-0.00044038048244423125	-0.0004182366537861526	0.0786721482872963	9.741361618041992	-0.033192116767168045
00:00:07.641163008	0.0012800869150558338	-0.0012854193383582577	0.0003061478491872549	0.01025424525141716	9.819668769836426	-0.002851994941011071
00:00:07.650163200	-0.0005610162773629798	0.002420971514681663	-4.474016895983368e-05	0.010911187157034874	9.748202323913574	-0.028408164158463478
00:00:07.659163392	-0.0002149097711773737	-0.0014065811456867203	-0.000621579703874886	-0.05500784516334534	9.751469612121582	-0.017356498166918755
00:00:07.665163520	0.00032451692065278454	0.0010950826062134757	-0.002107316395267844	-0.08082421869039536	9.815987586975098	-0.017839763313531876
00:00:07.671163648	0.0016586246053228006	-0.0007447200524375484	-0.00011663367331493646	0.035241834819316864	9.755030632019043	0.03112977370619774
00:00:07.680163840	9.03557371819244e-05	-0.0012541660153993115	0.0005495761288329959	0.005769561044871807	9.837003707885742	-0.006611350458115339
00:00:07.839167232	0.001470063565346025	-0.0028122809063397987	0.0004487611004151404	-0.018366161733865738	9.738167762756348	-0.00684095686301589
00:00:07.848167424	0.0010547950948128328	-2.3604069695499568e-05	0.0025406114291399717	0.03309230878949165	9.875734329223633	0.0027307996060699224
00:00:07.854167552	0.0021573665868962035	-0.002548785302763496	0.0003372859791852534	0.0010593202896416187	9.791193008422852	-0.012011880986392498
00:00:07.857167616	0.002407599225687407	-0.0011205058591195092	-0.0007483821245841682	-0.07395273447036743	9.835406303405762	-0.12125325947999954
00:00:07.866167808	0.000300886472967066	0.0007189989509306207	0.00011869536683661863	-0.004416423849761486	9.775577545166016	0.024058151990175247
00:00:07.875168000	-0.0016156878703734055	0.00038034782747396376	0.0017249140655621886	-0.06135999411344528	9.809394836425781	-0.025306127965450287
00:00:08.043171584	-0.00015362873121576	0.0011035724263883486	-0.0025258369278162718	0.007326355203986168	9.786834716796875	-0.01150197722017765
00:00:08.052171776	-0.001036380199668385	-0.0010845104744412646	-0.0009633724694140255	0.008787563070654869	9.7886323928833	0.005162909161299467
00:00:08.061171968	0.0011354556624317393	-0.000250301619501476	0.0008848220459185541	-0.09988652169704437	9.80948543548584	0.0045743961818516254
00:00:08.067172096	0.00027200719311422123	0.001157364104898955	0.002007243689149618	0.10411614924669266	9.816883087158203	-0.0038911167066544294
00:00:08.076172288	0.00047892604167627556	-0.0013049828167759523	-0.003731408854946494	-0.010366720147430897	9.908303260803223	-0.09245998412370682
00:00:08.238175744	-0.002418921809596397	0.0007403822336591139	-0.0022972440347075462	-0.10855414718389511	9.871750831604004	-0.03381536155939102
00:00:08.241175808	0.0006030488145077453	0.003209867859283771	-0.0023597865365445614	0.008903581649065018	9.87818431854248	0.030583593994379044
00:00:08.247175936	0.0016313386001163945	-0.0022808307595305784	0.0008518968825228512	-0.020321616902947426	9.836225509643555	-0.0016440039034932852
00:00:08.253176064	0.0008697039881260918	0.0008983194665297225	-0.0009601246565580368	-0.057166825979948044	9.744843482971191	-0.02063397318124771
00:00:08.427179776	0.0023743379712575898	0.000806563238172169	0.001586060388945043	-0.020913803949952126	9.82880973815918	-0.04113573580980301
00:00:08.433179904	-0.0008954924563406183	-0.0003119799121969089	0.0012693358585238457	-0.0013355868868529797	9.770873069763184	-0.005267242901027203
00:00:08.439180032	-0.0046666963174468055	-0.0020072789676242216	0.0009556967997923493	-0.006098370999097824	9.811694145202637	0.012263523414731026
00:00:08.460180480	3.923499177089811e-05	-0.0012103070085623011	-0.0022082070354372263	-0.013951593078672886	9.824654579162598	-0.0015711869345977902
00:00:08.613183744	0.001904290503869377	0.0017595785856492176	-0.0011185046751052141	-0.0028436589054763317	9.812088966369629	0.03083687834441662
00:00:08.619183872	-0.0005430050226388647	0.0022422965802497523	-0.0009999714093282819	0.056270964443683624	9.766207695007324	-0.021485602483153343
00:00:08.625184000	0.00016559031761771454	0.0021526602749026673	-0.0002507405006326735	-0.11481663584709167	9.878861427307129	-0.006148105021566153
00:00:08.802187776	0.001016952024354212	0.0015104354778549924	0.0003039611328858882	0.06226329877972603	9.824189186096191	0.018013857305049896
00:00:08.808187904	0.0004034589070832209	0.0003761565557460591	0.0013853630516678095	-0.025697972625494003	9.807995796203613	0.014295218512415886
00:00:08.814188032	-0.0017612584782293215	-0.0025540433171891315	0.0006791310734115541	0.05986481159925461	9.815486907958984	-0.05444817245006561
00:00:08.982191616	-5.5063792690090716e-05	0.00225977657365271	-0.0010284464806318283	-0.015895619988441467	9.876473426818848	0.008851073682308197
00:00:08.988191744	0.00044137203046175106	0.00021221438774497356	0.0017061119433492422	0.03939436376094818	9.857460021972656	0.013672983273863792
00:00:09.003192064	-0.0003665455590928121	-0.00012049472306265387	0.00020042218966409564	-0.013824285939335823	9.621123313903809	-0.0029625040479004383
00:00:09.012192256	-0.0032719506565010324	-0.0010117418179043278	7.884311344241723e-06	0.0988258346915245	9.807497024536133	-0.025846239179372787
00:00:09.168195584	0.0016619164813781008	0.00018619742596180286	0.0010410883696749806	0.014090255834162235	9.84462833404541	0.0757053941488266
00:00:09.174195712	-0.0024985713101452365	-0.0019256590213381395	0.0007610577740706503	-0.002907395828515291	9.839924812316895	0.027330411598086357
00:00:09.180195840	0.0009098725128458665	0.00447647983210751	-0.0008130716159939766	-0.002790566999465227	9.843682289123535	0.0339047834277153
00:00:09.186195968	-0.00035381187656839924	-0.00014340218794408146	-0.002144651487469673	-0.06294263899326324	9.754119873046875	0.09015865623950958
00:00:09.195196160	0.0006723413677425907	1.6956709175213398e-05	-0.0005761156207881868	0.03136018291115761	9.807975769042969	0.03297354280948639
00:00:09.204196352	0.00018634722770711793	0.0012024604901916638	0.0005212738178670406	0.055454157292842865	9.790081024169922	0.05594271048903465
00:00:09.354199552	0.0027503513116860613	-0.0019191725924365864	-0.0008511857013218105	0.02373475395143032	9.804230690002441	-0.016959108412265778
00:00:09.360199680	0.0026312130354815945	5.733313938159255e-05	-0.00012123704073019326	-0.06220773980021477	9.842243194580078	-0.09187193959951401
00:00:09.369199872	-0.0007835464933416023	-0.001688348366854404	-0.00021238886984065175	-0.08771780133247375	9.830751419067383	-0.023007314652204514
00:00:09.378200064	0.0004052396831573771	-0.0006808379594922707	-0.0006169749540276825	-0.042945198714733124	9.729621887207031	0.0028617153875529766
00:00:09.384200192	-0.0012804593573784604	3.029539303221383e-05	-0.0002419164084130898	-0.015369733795523643	9.839564323425293	0.014814842492341995
