time           lon            lat            alt            heading        pitch          roll           vn             vh             ve             
4.40235400     -122.14016513  47.64146792    117.24621582   4.96206406     0.00000000     0.00000000     0.00000000     0.00186708     0.00000000     
4.50290600     -122.14016513  47.64146792    117.24640656   4.96206406     0.00000000     0.00000000     0.00000000     0.00169590     0.00000000     
4.60553000     -122.14016513  47.64146792    117.24657440   4.96206406     0.00000000     0.00000000     0.00000000     0.00153981     0.00000000     
4.70306900     -122.14016513  47.64146792    117.24672699   4.96206406     0.00000000     0.00000000     0.00000000     0.00139779     0.00000000     
4.80786800     -122.14016513  47.64146792    117.24686432   4.96206406     0.00000000     0.00000000     0.00000000     0.00126829     0.00000000     
4.90733900     -122.14016513  47.64146792    117.24697113   4.96206406     0.00000000     0.00000000     0.00000000     0.00117297     0.00000000     
5.00659600     -122.14016513  47.64146792    117.24708557   4.96206406     0.00000000     0.00000000     0.00000000     0.00106556     0.00000000     
5.10873200     -122.14016513  47.64146792    117.24719238   4.96206406     0.00000000     0.00000000     0.00000000     0.00096535     0.00000000     
5.20579300     -122.14016513  47.64146792    117.24729156   4.96206406     0.00000000     0.00000000     0.00000000     0.00087580     0.00000000     
5.30599400     -122.14016513  47.64146792    117.24736023   4.96206406     0.00000000     0.00000000     0.00000000     0.00080916     0.00000000     
5.40812800     -122.14016513  47.64146792    117.24744415   4.96206406     0.00000000     0.00000000     0.00000000     0.00073476     0.00000000     
5.50205700     -122.14016513  47.64146792    117.24752045   4.96206406     0.00000000     0.00000000     0.00000000     0.00066423     0.00000000     
5.60614100     -122.14016513  47.64146792    117.24758148   4.96206406     0.00000000     0.00000000     0.00000000     0.00060514     0.00000000     
5.70449300     -122.14016513  47.64146792    117.24763489   4.96206406     0.00000000     0.00000000     0.00000000     0.00055663     0.00000000     
5.80730500     -122.14016513  47.64146792    117.24768829   4.96206406     0.00000000     0.00000000     0.00000000     0.00050478     0.00000000     
5.90469600     -122.14016513  47.64146792    117.24774170   4.96206406     0.00000000     0.00000000     0.00000000     0.00046142     0.00000000     
6.00809900     -122.14016513  47.64146792    117.24777985   4.96206406     0.00000000     0.00000000     0.00000000     0.00042535     0.00000000     
6.10860000     -122.14016513  47.64146792    117.24782562   4.96206406     0.00000000     0.00000000     0.00000000     0.00037905     0.00000000     
6.20265700     -122.14016513  47.64146792    117.24785614   4.96206406     0.00000000     0.00000000     0.00000000     0.00034848     0.00000000     
6.30531500     -122.14016513  47.64146792    117.24788666   4.96206406     0.00000000     0.00000000     0.00000000     0.00032081     0.00000000     
6.40607800     -122.14016513  47.64146792    117.24791718   4.96206406     0.00000000     0.00000000     0.00000000     0.00029723     0.00000000     
6.50158800     -122.14016513  47.64146792    117.24794769   4.96206406     0.00000000     0.00000000     0.00000000     0.00026582     0.00000000     
6.60439700     -122.14016513  47.64146792    117.24797821   4.96206406     0.00000000     0.00000000     0.00000000     0.00023253     0.00000000     
6.70401900     -122.14016513  47.64146792    117.24799347   4.96206406     0.00000000     0.00000000     0.00000000     0.00021374     0.00000000     
6.80357000     -122.14016513  47.64146792    117.24800873   4.96206406     0.00000000     0.00000000     0.00000000     0.00020450     0.00000000     
6.90632900     -122.14016513  47.64146792    117.24802399   4.96206406     0.00000000     0.00000000     0.00000000     0.00019267     0.00000000     
7.00584700     -122.14016513  47.64146792    117.24804688   4.96206406     0.00000000     0.00000000     0.00000000     0.00017952     0.00000000     
7.10853600     -122.14016513  47.64146792    117.24806213   4.96206406     0.00000000     0.00000000     0.00000000     0.00016513     0.00000000     
7.20264500     -122.14016513  47.64146792    117.24806976   4.96206406     0.00000000     0.00000000     0.00000000     0.00015280     0.00000000     
7.30250200     -122.14016513  47.64146792    117.24809265   4.96206406     0.00000000     0.00000000     0.00000000     0.00013649     0.00000000     
7.40586400     -122.14016513  47.64146792    117.24810791   4.96206406     0.00000000     0.00000000     0.00000000     0.00011926     0.00000000     
7.50830200     -122.14016513  47.64146792    117.24812317   4.96206406     0.00000000     0.00000000     0.00000000     0.00010120     0.00000000     
7.60322400     -122.14016513  47.64146792    117.24813843   4.96206406     0.00000000     0.00000000     0.00000000     0.00008612     0.00000000     
7.70850800     -122.14016513  47.64146792    117.24814606   4.96206406     0.00000000     0.00000000     0.00000000     0.00007200     0.00000000     
7.80752100     -122.14016513  47.64146792    117.24814606   4.96206406     0.00000000     0.00000000     0.00000000     0.00007478     0.00000000     
7.90962600     -122.14016513  47.64146792    117.24814606   4.96206406     0.00000000     0.00000000     0.00000000     0.00008010     0.00000000     
8.00738200     -122.14016513  47.64146792    117.24815369   4.96206406     0.00000000     0.00000000     0.00000000     0.00007606     0.00000000     
8.10304500     -122.14016513  47.64146792    117.24815369   4.96206406     0.00000000     0.00000000     0.00000000     0.00007731     0.00000000     
8.20557000     -122.14016513  47.64146792    117.24815369   4.96206406     0.00000000     0.00000000     0.00000000     0.00007919     0.00000000     
8.30265600     -122.14016513  47.64146792    117.24815369   4.96206406     0.00000000     0.00000000     0.00000000     0.00007545     0.00000000     
8.40200200     -122.14016513  47.64146792    117.24815369   4.96206406     0.00000000     0.00000000     0.00000000     0.00007738     0.00000000     
8.50871400     -122.14016513  47.64146792    117.24816132   4.96206406     0.00000000     0.00000000     0.00000000     0.00007976     0.00000000     
8.60739000     -122.14016513  47.64146792    117.24816132   4.96206406     0.00000000     0.00000000     0.00000000     0.00007534     0.00000000     
8.70550000     -122.14016513  47.64146792    117.24816132   4.96206406     0.00000000     0.00000000     0.00000000     0.00007678     0.00000000     
8.80324400     -122.14016513  47.64146792    117.24816132   4.96206406     0.00000000     0.00000000     0.00000000     0.00007897     0.00000000     
8.90753500     -122.14016513  47.64146792    117.24816895   4.96206406     0.00000000     0.00000000     0.00000000     0.00007730     0.00000000     
9.00645900     -122.14016513  47.64146792    117.24816895   4.96206406     0.00000000     0.00000000     0.00000000     0.00007551     0.00000000     
9.10540800     -122.14016513  47.64146792    117.24816895   4.96206406     0.00000000     0.00000000     0.00000000     0.00007674     0.00000000     
9.20268500     -122.14016513  47.64146792    117.24816895   4.96206406     0.00000000     0.00000000     0.00000000     0.00007834     0.00000000     
9.30735600     -122.14016513  47.64146792    117.24816895   4.96206406     0.00000000     0.00000000     0.00000000     0.00007948     0.00000000     
9.40665100     -122.14016513  47.64146792    117.24816895   4.96206406     0.00000000     0.00000000     0.00000000     0.00007593     0.00000000     
9.50508300     -122.14016513  47.64146792    117.24816895   4.96206406     0.00000000     0.00000000     0.00000000     0.00007599     0.00000000     
9.60793200     -122.14016513  47.64146792    117.24816895   4.96206406     0.00000000     0.00000000     0.00000000     0.00007687     0.00000000     
9.70199700     -122.14016513  47.64146792    117.24816895   4.96206406     0.00000000     0.00000000     0.00000000     0.00007767     0.00000000     
9.80613400     -122.14016513  47.64146792    117.24816895   4.96206406     0.00000000     0.00000000     0.00000000     0.00007858     0.00000000     
9.90877500     -122.14016513  47.64146792    117.24816895   4.96206406     0.00000000     0.00000000     0.00000000     0.00007939     0.00000000     
10.00633700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007614     0.00000000     
10.10521700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007557     0.00000000     
10.20643300    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007587     0.00000000     
10.30270200    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007637     0.00000000     
10.40540600    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007687     0.00000000     
10.50258900    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007735     0.00000000     
10.60553000    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007774     0.00000000     
10.70453800    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007801     0.00000000     
10.80691700    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007821     0.00000000     
10.90589100    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007837     0.00000000     
11.00711400    -122.14016513  47.64146792    117.24817657   4.96206406     0.00000000     0.00000000     0.00000000     0.00007867     0.00000000     
