time           lon            lat            alt            heading        pitch          roll           vn             vh             ve             
0.67843300     -122.14016513  47.64146792    117.22022188   4.90435269     -0.00697803    0.00596495     -0.00117203    -0.06765075    -0.00141744    
0.68148200     -122.14016513  47.64146792    117.22001583   4.90418207     -0.00666328    0.00606127     -0.00105391    -0.06750909    -0.00146022    
0.68861200     -122.14016513  47.64146792    117.21953652   4.90389117     -0.00542167    0.00563576     -0.00072590    -0.06693823    -0.00150353    
0.69366200     -122.14016513  47.64146792    117.21919945   4.90360617     -0.00536124    0.00561106     -0.00066349    -0.06655632    -0.00144926    
0.69767600     -122.14016513  47.64146792    117.21893256   4.90318551     -0.00602809    0.00520146     -0.00090385    -0.06642387    -0.00132573    
0.70595300     -122.14016513  47.64146792    117.22140681   4.90949133     -0.00740781    0.00428298     -0.00140979    -0.05977070    -0.00085796    
0.70805500     -122.14016513  47.64146792    117.22127494   4.90934071     -0.00731785    0.00403067     -0.00150488    -0.05963159    -0.00076991    
0.71162000     -122.14016513  47.64146792    117.22106249   4.90951071     -0.00697051    0.00397243     -0.00155155    -0.05955286    -0.00065052    
0.71824100     -122.14016513  47.64146792    117.22066874   4.91009819     -0.00699672    0.00351758     -0.00162478    -0.05938832    -0.00049363    
0.72128600     -122.14016513  47.64146792    117.22048789   4.91035816     -0.00702196    0.00361508     -0.00154743    -0.05939315    -0.00049164    
0.72790300     -122.14016513  47.64146792    117.22009606   4.91090283     -0.00752646    0.00390129     -0.00155236    -0.05903973    -0.00056363    
0.73190500     -122.14016513  47.64146792    117.21986028   4.91125238     -0.00713668    0.00427803     -0.00150850    -0.05878772    -0.00056305    
0.73969400     -122.14016513  47.64146792    117.21940281   4.91170044     -0.00736673    0.00383545     -0.00128679    -0.05867866    -0.00039041    
0.74170400     -122.14016513  47.64146792    117.21928493   4.91177572     -0.00742007    0.00388104     -0.00133219    -0.05861377    -0.00036310    
0.74777500     -122.14016513  47.64146792    117.21892974   4.91202013     -0.00721598    0.00311570     -0.00136175    -0.05839872    -0.00026432    
0.75145000     -122.14016513  47.64146792    117.21871544   4.91172027     -0.00759754    0.00324301     -0.00137253    -0.05822766    -0.00029270    
0.75862500     -122.14016513  47.64146792    117.21829851   4.91079638     -0.00854039    0.00384034     -0.00152306    -0.05798950    -0.00077337    
0.76167300     -122.14016513  47.64146792    117.21812186   4.91074945     -0.00881661    0.00385755     -0.00155737    -0.05792461    -0.00089483    
0.76783400     -122.14016513  47.64146792    117.21776554   4.91105640     -0.00898566    0.00319855     -0.00156269    -0.05774279    -0.00084715    
0.77184600     -122.14016513  47.64146792    117.21753400   4.91101266     -0.00905887    0.00335427     -0.00154699    -0.05768482    -0.00085930    
0.77837100     -122.14016513  47.64146792    117.21715851   4.91167553     -0.00954222    0.00332327     -0.00166191    -0.05740735    -0.00096930    
0.78337100     -122.14016513  47.64146792    117.21687212   4.91219245     -0.00994541    0.00269291     -0.00193066    -0.05714676    -0.00089725    
0.78842900     -122.14016513  47.64146792    117.21658359   4.91252319     -0.00996396    0.00264358     -0.00217079    -0.05694121    -0.00095901    
0.79147600     -122.14016513  47.64146792    117.21641043   4.91290980     -0.00963154    0.00263103     -0.00217503    -0.05672316    -0.00106387    
0.79809500     -122.14016513  47.64146792    117.21603750   4.91342906     -0.00982714    0.00223736     -0.00215504    -0.05595934    -0.00110651    
0.80165300     -122.14016513  47.64146792    117.21884857   4.91888055     -0.01047287    0.00219263     -0.00200361    -0.05034701    -0.00091053    
0.80672400     -122.14016513  47.64146792    117.21858047   4.91912224     -0.01128632    0.00142972     -0.00226966    -0.05011185    -0.00062957    
0.81136600     -122.14016513  47.64146792    117.21834816   4.91921477     -0.01139413    0.00161742     -0.00235575    -0.04997930    -0.00058191    
0.81847900     -122.14016513  47.64146792    117.21799255   4.91832565     -0.01239607    0.00172479     -0.00222705    -0.05000893    -0.00082922    
0.82347500     -122.14016513  47.64146792    117.21774298   4.91778481     -0.01318128    0.00156391     -0.00229711    -0.04990160    -0.00089958    
0.82798600     -122.14016513  47.64146792    117.21751815   4.91778524     -0.01363595    0.00137438     -0.00252875    -0.04977722    -0.00092598    
0.83165400     -122.14016513  47.64146792    117.21733539   4.91799574     -0.01356181    0.00167830     -0.00267190    -0.04987239    -0.00094634    
0.83667200     -122.14016513  47.64146792    117.21708520   4.91807604     -0.01275291    0.00214924     -0.00248797    -0.04984425    -0.00104275    
0.84190400     -122.14016513  47.64146792    117.21682529   4.91771498     -0.01182530    0.00235843     -0.00211042    -0.04951058    -0.00106065    
0.84750200     -122.14016513  47.64146792    117.21654897   4.91732174     -0.01106106    0.00201788     -0.00184217    -0.04921231    -0.00087954    
0.85161900     -122.14016513  47.64146792    117.21634637   4.91705483     -0.01104317    0.00160849     -0.00172027    -0.04920817    -0.00079359    
0.85772000     -122.14016513  47.64146792    117.21604644   4.91650507     -0.01171306    0.00109484     -0.00185412    -0.04911320    -0.00087325    
0.86265400     -122.14016513  47.64146792    117.21580389   4.91623367     -0.01185765    0.00047700     -0.00202637    -0.04920465    -0.00083123    
0.86621700     -122.14016513  47.64146792    117.21562841   4.91622883     -0.01183952    0.00028969     -0.00196400    -0.04929406    -0.00078746    
0.87173900     -122.14016513  47.64146792    117.21535712   4.91627653     -0.01151041    0.00021665     -0.00180367    -0.04896495    -0.00087557    
0.87905400     -122.14016513  47.64146792    117.21500035   4.91646484     -0.01102949    -0.00077866    -0.00176949    -0.04858080    -0.00062917    
0.88210500     -122.14016513  47.64146792    117.21485225   4.91677135     -0.01102655    -0.00071604    -0.00180218    -0.04850304    -0.00053889    
0.88618000     -122.14016513  47.64146792    117.21465494   4.91716751     -0.01070225    -0.00073382    -0.00180205    -0.04833616    -0.00066820    
0.89182100     -122.14016513  47.64146792    117.21438290   4.91747286     -0.01006562    -0.00061260    -0.00169480    -0.04811378    -0.00090674    
0.89640600     -122.14016513  47.64146792    117.21416261   4.91754525     -0.01027361    -0.00051047    -0.00167998    -0.04797717    -0.00103266    
0.90197400     -122.14016513  47.64146792    117.21389572   4.91762052     -0.01064219    -0.00067935    -0.00178638    -0.04788775    -0.00101034    
0.90849900     -122.14016513  47.64146792    117.21668574   4.92216384     -0.01090673    -0.00132250    -0.00164552    -0.04339770    -0.00070282    
